"id","b.01","b.11","b.02","b.12"
89,0.439273009996171,0.694165183157851,0,0.15610174189101
90,0.438730059353479,0.69404098329105,0,0.136789899734174
91,0.418365361291686,0.680590532309957,0,0.0635652071709278
92,0.428736518036973,0.687956526610658,0,0.125348770893194
93,0.407212059668762,0.671570372025897,0,0.029342151252029
94,0.332017632610635,0.612102738267872,0,-0.8020680009062
95,0.429063765140854,0.688023474315986,0,0.139099058079274
96,0.408563538133841,0.672747871906066,0,-0.00217468834895186
97,0.384461123073451,0.659049558360226,0,-0.185422981296567
98,0.329853496336298,0.621526076883304,-0.129433102134745,0
99,0.336780654602728,0.625832179526456,0.0260975362731977,0
100,0.418248986030943,0.680571470473013,0,0.0577363616062488
101,0.407437484590723,0.671592860347836,0,0.0435063952476388
102,0.425852623303002,0.68657580915243,0,0.0793283826212887
103,0.338795939974754,0.628924935878441,-0.0687300812722992,0
104,0.386370622999289,0.660427153978177,0,-0.164389217721622
105,0.429052564641751,0.688021182935238,0,0.138628501072919
106,0.40134192665593,0.668032360287229,0,-0.0600373499805103
107,0.336965770511974,0.626826500509898,-0.0565628492546228,0
108,0.320661647563781,0.608230624013039,-0.193772108542212,0
109,0.339245938610001,0.629638259535531,-0.103179705226021,0
110,0.341745118361037,0.630254361977778,0.0561553908119432,0
111,0.35082747999278,0.636327489398735,0.1450259516489,0
112,0.329818585765168,0.621433225003829,-0.123389288984653,0
113,0.428813886672492,0.687972354566203,0,0.128600037988147
114,0.405169321746384,0.671158490123721,0,-0.0412903112475748
115,0.405106635901466,0.671153290537458,0,-0.0452887496397369
116,0.339229288368536,0.629496603390821,-0.0900888628418429,0
117,0.368667313680775,0.649204218759179,0.363425749358992,0
118,0.405057001599219,0.671149173534067,0,-0.0484556815532665
119,0.331002909535048,0.622324061638658,-0.11734920496312,0
120,0.363082757585444,0.645366205514029,0.283754254379894,0
121,0.363302137948874,0.643010749715669,0,-0.304011560948871
122,0.336830512411798,0.626099982904074,0.00396744095756141,0
123,0.350788665491665,0.636434858843922,0.129137891741391,0
124,0.36829906759068,0.64926797545183,0.313003643365517,0
125,0.439128762978159,0.694132186677112,0,0.150971662474735
126,0.394033259300244,0.662653041357135,0,-0.0622484188499512
127,0.351883016853578,0.637656630092329,0.115013354707585,0
128,0.412728741574592,0.676055370367194,0,0.046144063385078
129,0.336960021308813,0.626795619569606,-0.0539742027919789,0
130,0.353972417718185,0.638735598997293,0.19529931601897,0
131,0.350840769525937,0.636304487816164,0.148861032290363,0
132,0.330967356275468,0.622221033087274,-0.110348146125555,0
133,0.381092068480306,0.660239719087936,0.460886313152549,0
134,0.336867268887279,0.626297414529467,-0.0124077427880699,0
135,0.341742317909158,0.630110157278256,0.0706350720456371,0
136,0.350817944041717,0.63634399426487,0.142274074903465,0
137,0.397650392758075,0.667264810045027,0,-0.0920694309736686
138,0.32853959284971,0.617383065998423,-0.192869565707407,0
139,0.351119721754099,0.631739888525519,0,-0.532164441622463
140,0.3194758177364,0.605652936404668,-0.209839446372925,0
141,0.330493771059622,0.622051699681174,-0.154141246370252,0
142,0.427802272476133,0.687765400101762,0,0.0860633260722698
143,0.341737888759083,0.629882085422913,0.0934825667794341,0
144,0.322742886891941,0.611119154252506,-0.186721523520125,0
145,0.348657838860956,0.628022300495227,0,-0.365877416930394
146,0.39633707862999,0.671174396104532,0.848043466068828,0
147,0.394471893127356,0.665967966965199,0,-0.151520514002574
148,0.428346967830017,0.687876833033063,0,0.108974303809643
149,0.350829961254992,0.636280534137938,0.150552014315854,0
150,0.397445130201802,0.667270152587143,0,-0.106954391800594
151,0.339710181915976,0.622037441348009,0,-0.637485013726567
152,0.353995960016667,0.638706258250818,0.200907915827785,0
153,0.440014368540404,0.694334768798248,0,0.182464831508679
154,0.330259915599924,0.621152386944549,-0.168758797695256,0
155,0.336963430598895,0.626813932034918,-0.0555090978505247,0
156,0.318285055751169,0.603064527559673,-0.225847423094816,0
157,0.385814554841954,0.663453935183853,0.613318722750558,0
158,0.330922986196489,0.62209245458235,-0.10163192750033,0
159,0.412910832200488,0.676079834059953,0,0.0563421680630323
160,0.413136747343673,0.688186517539184,0,0.281088810600663
161,0.368606604199221,0.649214729762175,0.355091132423168,0
162,0.336930281899428,0.626635879010798,-0.0406069305248998,0
163,0.407005751020052,0.671549790737588,0,0.01636571147131
164,0.427831877524482,0.68777145665667,0,0.0873091021774327
165,0.336869247603269,0.626308042891108,-0.0132907756128561,0
166,0.336917335300971,0.626566338393993,-0.0347996387274334,0
167,0.34174281252194,0.630135626556277,0.0680796434835705,0
168,0.39772435248006,0.667262885032805,0,-0.0867104276417036
169,0.405428649404885,0.671180000506686,0,-0.0247634135029683
170,0.432994758895222,0.692729034290598,0,0.2274891637018
171,0.436345307024827,0.693495471603097,0,0.218937566462348
172,0.440301558385692,0.694400463426316,0,0.19267744529043
173,0.406878511338162,0.671537097345461,0,0.00835588033295657
174,0.318901283591677,0.604404047642347,-0.217569691984083,0
175,0.329974595066075,0.619888190911577,-0.184851807291724,0
176,0.341742555358708,0.630122384355308,0.0694083865426998,0
177,0.336928403708784,0.626625790605237,-0.03976401046097,0
178,0.330374557405031,0.621700525892234,-0.157478288849717,0
179,0.388104081369126,0.658325452964681,0,-0.069833011752694
180,0.330298267440991,0.621475794624479,-0.159602183179805,0
181,0.399858305228587,0.666471527238003,0,-0.0136017881403636
182,0.405251510473674,0.671165307410429,0,-0.0360499584109767
183,0.336810196342159,0.6259908583322,0.012996115574635,0
184,0.407123342197801,0.671561521597865,0,0.0237635912181796
185,0.336810197132517,0.625990862577483,0.0129957646319301,0
186,0.412914465889618,0.676080322242439,0,0.0565456066508369
187,0.348646185119481,0.628140327922657,0,-0.383979547074886
188,0.408659475616511,0.672759209233119,0,0.00365339036311894
189,0.341747785606492,0.630391707429872,0.0423386746711995,0
190,0.336831427862637,0.626104900104233,0.00356023785267065,0
191,0.39484283054503,0.665881954484918,0,-0.118655027732957
192,0.351762880721876,0.63783863770304,0.0828468231922921,0
193,0.439802819381354,0.69428637696424,0,0.174942253947672
194,0.412803336587659,0.676065392132301,0,0.0503226299273926
195,0.423096991298121,0.684391370862035,0,0.0740599768368816
196,0.336883025231098,0.626382047251446,-0.0194436122313016,0
197,0.39763399207875,0.667265236919376,0,-0.0932581018142008
198,0.351827742509008,0.63774037135523,0.100214629740275,0
199,0.338799159851927,0.628948358545068,-0.0708287969614309,0
200,0.428563984217095,0.687921229909189,0,0.118097386513787
201,0.439250227901601,0.694159971757608,0,0.155291527808839
202,0.428030420795194,0.68781207433128,0,0.0956621253444271
203,0.38634392162131,0.660432523092399,0,-0.166783538320835
204,0.348596115729983,0.628647423540682,0,-0.461920500127433
205,0.4127049177675,0.676052169662632,0,0.0448092862091014
206,0.368948637317902,0.647787732246314,0,-0.237559335326496
207,0.412726937934268,0.676055128049927,0,0.0460430149738217
208,0.330899635545575,0.622024787545179,-0.0970540754759559,0
209,0.336876319401659,0.626346027943596,-0.0164479564767041,0
210,0.418263066181449,0.680573776749548,0,0.058441693887178
211,0.388146599333554,0.658318039845278,0,-0.0657270981212451
212,0.329867035151483,0.621562086160585,-0.131780268143418,0
213,0.363270858861627,0.643053500106968,0,-0.311249256305987
214,0.333709935815442,0.625027647887027,-0.101752461123045,0
215,0.429076581271014,0.688026096220031,0,0.139637486046922
216,0.357951106827616,0.641663603545159,0.212317391942574,0
217,0.330956336330485,0.622189098772915,-0.108181184165118,0
218,0.348608698502509,0.628519987019604,0,-0.442305723082068
219,0.341738029929268,0.629889354751216,0.0927553140058193,0
220,0.336881230102929,0.626372405002904,-0.0186415068043927,0
221,0.35076747973121,0.63647141824547,0.123034040109415,0
222,0.36921533453391,0.647555506823779,0,-0.193459267179696
223,0.336870122348301,0.626312741446426,-0.013681194026225,0
224,0.405010267719913,0.671145297111293,0,-0.0514383614028147
225,0.330419657483303,0.621833379510577,-0.156218495112102,0
226,0.3417434841501,0.630170210952412,0.0646083298736852,0
227,0.330930090696488,0.622113042465203,-0.103026008151967,0
228,0.412994414351126,0.676091063237969,0,0.0610210045308303
229,0.440355796848238,0.694412870465362,0,0.19460626999131
230,0.381266621908233,0.660245758073317,0.483132072733813,0
231,0.369046745254591,0.647702305193896,0,-0.221328133524644
232,0.341737708965024,0.629872827221235,0.0944087051158949,0
233,0.397799587794096,0.66726092681967,0,-0.0812612612694049
234,0.368833572910734,0.647887924070486,0,-0.256610079975015
235,0.336903680562634,0.626492994115225,-0.0286823862296032,0
236,0.363276625571505,0.643045618511771,0,-0.309914722858288
237,0.322051201357496,0.609548274270015,-0.197262268441502,0
238,0.336846917540077,0.626188100469712,-0.00333462306505231,0
239,0.330903490840786,0.622035959670757,-0.0978094642191103,0
240,0.336812505009187,0.626003258973935,0.0119708988352758,0
241,0.341743986608506,0.630196084228052,0.0620103585154377,0
242,0.322806376034439,0.611263343798317,-0.185747256568827,0
243,0.412806735082496,0.67606584871667,0,0.0505129748637826
244,0.422833065096456,0.68434272555104,0,0.0620097610663875
245,0.407260552122387,0.671575209618384,0,0.0323903577866843
246,0.406995609286648,0.671548779001335,0,0.0157274725878216
247,0.393984991693026,0.662655765186124,0,-0.0662324353443764
248,0.336867666106536,0.626299548130211,-0.0125849955407374,0
249,0.348612534986176,0.628481131661557,0,-0.436329090166829
250,0.363286414402209,0.643032239721666,0,-0.307649565613637
251,0.319198966604134,0.605051133585638,-0.213567048455695,0
252,0.395466946530608,0.671012766254998,0.736762465204993,0
253,0.406967737793451,0.671545998549616,0,0.0139732968727621
254,0.336790004904919,0.625882403203652,0.021954217238515,0
255,0.40537049596472,0.671175176868606,0,-0.0284675448525762
256,0.405456823599304,0.671182337464167,0,-0.0229692358468415
257,0.36884222001944,0.647880394638784,0,-0.255177845242651
258,0.368803390419641,0.647914205341255,0,-0.261610010181464
259,0.440640594948557,0.694478017982177,0,0.204734886589991
260,0.427666499560201,0.687733147689538,0,0.0807870066623328
261,0.404957885143329,0.671140952147514,0,-0.0547825009774198
262,0.353868421900614,0.638865208895835,0.170533706101583,0
263,0.322605065111815,0.610806148609379,-0.188832227850424,0
264,0.427985063453325,0.687802795196577,0,0.0937541175732274
265,0.348604239562363,0.628565146527873,0,-0.449254308907623
266,0.350785161202095,0.636440906053311,0.12812828214926,0
267,0.348650954301481,0.628092026329252,0,-0.376569830156404
268,0.413004952066339,0.676092478969427,0,0.0616107972196295
269,0.341739929308125,0.629987160165922,0.0829643834893715,0
270,0.336914110012205,0.626549014262796,-0.0333540192018025,0
271,0.38837524593388,0.660072519465468,0,-0.109895049939845
272,0.440097407439924,0.694353763932333,0,0.185417681891959
273,0.339246138259106,0.629639958100838,-0.10333688997065,0
274,0.423111027933878,0.684393958011425,0,0.0747006531507538
275,0.397554766465969,0.66726729899139,0,-0.0990017093333234
276,0.336789705641704,0.625880795758373,0.0220868759874138,0
277,0.366091358494138,0.64595896692331,0,-0.28657407805535
278,0.33842271516281,0.627844471406864,0.0298821835848401,0
279,0.33371836210673,0.625057078120717,-0.103944746390757,0
280,0.386494880748826,0.660402168224602,0,-0.153252097659159
281,0.341742408041863,0.630114798514806,0.0701694608516456,0
282,0.439398996417769,0.694194002530277,0,0.160582155955701
283,0.421790103236785,0.690165971222065,0,0.256865052747288
284,0.365884000667186,0.647841374119261,0.26158578897756,0
285,0.405241352210441,0.671164464815645,0,-0.0366975225528233
286,0.329810084754573,0.621410614809103,-0.121919408437863,0
287,0.369050852969159,0.647698728419585,0,-0.220648770597589
288,0.388098399092968,0.658326443684538,0,-0.0703818278569349
289,0.439366006575658,0.694186456109528,0,0.159408967389097
290,0.399917681177816,0.666472374708469,0,-0.00928932585336711
291,0.439575423939605,0.69423436029577,0,0.210732408640092
292,0.351843398312375,0.63771665263444,0.104406320322606,0
293,0.336842043683035,0.626161921313386,-0.00116414467546729,0
294,0.328341711568261,0.616809565858351,-0.197975679051883,0
295,0.362811913795977,0.645350843227053,0.215123921013959,0
296,0.368945610792282,0.647790367580126,0,-0.238060221886037
297,0.429070288660835,0.688024808887593,0,0.139373123209723
298,0.329727779913893,0.619131172414114,-0.192012239936442,0
299,0.336869734658743,0.626310659032961,-0.0135081556703525,0
300,0.341740341080536,0.630008363714269,0.0808402589902349,0
301,0.362853911023834,0.645335597895361,0.221626846174377,0
302,0.439414633402329,0.694197579487825,0,0.21114047960288
303,0.413538909674648,0.68827851210372,0,0.279919601545951
304,0.322377977501371,0.610290412246894,-0.192298148239148,0
305,0.350816544084407,0.636346417317154,0.141870075849086,0
306,0.341746176387534,0.630308843325687,0.0506777385722039,0
307,0.348648705786728,0.628114798965181,0,-0.380062991407855
308,0.408636057963082,0.672756441872663,0,0.00223106635089152
309,0.322791894070209,0.611230453956644,-0.185969599263965,0
310,0.36329766149212,0.643016867869833,0,-0.305047235180151
311,0.350842268592375,0.636301893225364,0.14929363198943,0
312,0.330110136278449,0.620699172923225,-0.173100090262658,0
313,0.369088583566532,0.647665874668621,0,-0.214409429332569
314,0.365725989642767,0.647884208110977,0.238164454209956,0
315,0.405316481414289,0.671170696537923,0,-0.0319090567367677
316,0.330907146551339,0.622046553426916,-0.0985259057260428,0
317,0.428827311842829,0.687975101066743,0,0.129164178732666
318,0.341738945884578,0.62993652037516,0.0880351652121321,0
319,0.339679346874242,0.621779714761774,0,-0.601163186092943
320,0.348628335148306,0.628321109878569,0,-0.411733203011008
321,0.405218819272751,0.671162595781999,0,-0.0381340685814772
322,0.338793579612249,0.628907765663212,-0.0671921814589192,0
323,0.41829966345824,0.680579771248021,0,0.0602748649965667
324,0.405290859767773,0.67116857130596,0,-0.0335418722371142
325,0.350854250377862,0.636238381317479,0.157572219302939,0
326,0.329896514447713,0.619648706131688,-0.18712404390196,0
327,0.396086540941094,0.667572737535577,0,-0.152793411469852
328,0.33880078149276,0.62896015500518,-0.0718861319882759,0
329,0.336954349657483,0.626765155186772,-0.0514219150039728,0
330,0.322907830316218,0.611493755585824,-0.184187739122117,0
331,0.341745827197139,0.630290862336107,0.0524860217962702,0
332,0.35383861439256,0.638902357967643,0.163437872255808,0
333,0.4129921942326,0.676090764967274,0,0.0608967424332464
334,0.439808425742866,0.694287659418478,0,0.17514161309391
335,0.336911995343449,0.62653765565226,-0.0324064331313936,0
336,0.336850789206746,0.62620889651812,-0.00505945295460358,0
337,0.339218659630059,0.629406176707291,-0.0817505241386685,0
338,0.339242407808157,0.629608220344926,-0.100400738396329,0
339,0.330983273182945,0.622267158138515,-0.113480594032455,0
340,0.351767269956551,0.63783198796241,0.0840222185135037,0
341,0.368993443360844,0.647748717582381,0,-0.230145205869273
342,0.386326405652193,0.660436045204216,0,-0.168354415960123
343,0.329747122484721,0.61919049893348,-0.191453360788202,0
344,0.44025641490308,0.694390136862377,0,0.191072078840155
345,0.341745971644615,0.630298300423157,0.0517380533441582,0
346,0.317022651699413,0.600320387375446,-0.242846982185201,0
347,0.328487145047326,0.617231061615829,-0.194225579552891,0
348,0.439767309708446,0.694278254132626,0,0.173679548192961
349,0.350886846279426,0.631142831998414,0,-0.47522837566741
350,0.350776574531675,0.636455723719759,0.125654380315189,0
351,0.32270400173123,0.611030842559497,-0.187317617213172,0
352,0.393988740154698,0.662655553653604,0,-0.0659229921114427
353,0.439207760510432,0.69415025734913,0,0.153781213121759
354,0.322368552108128,0.610269006332161,-0.192441701530984,0
355,0.351810793588184,0.637766049163726,0.0956765670134377,0
356,0.329820566935678,0.62143849433628,-0.123731949352422,0
357,0.363065011985091,0.645373651188074,0.28093315254547,0
358,0.363294454697168,0.643021250725955,0,-0.305789187991042
359,0.39487831968566,0.665880310088026,0,-0.116024877968772
360,0.405267057897998,0.671166597018538,0,-0.0350589172291734
361,0.330503275961515,0.622079698759153,-0.151745047001533,0
362,0.439241113359458,0.694157886807649,0,0.154967379512123
363,0.33695351760282,0.626760685936048,-0.0510476035873452,0
364,0.397828791915067,0.667260166699319,0,-0.0791466607530392
365,0.329951151636381,0.619816286452853,-0.18553475051655,0
366,0.36896032419024,0.647777555953861,0,-0.235625270118849
367,0.336823751955915,0.626063670178875,0.00697358406093533,0
368,0.372860904974897,0.652932821350416,0.390221657366469,0
369,0.423097395536962,0.684391445368939,0,0.0740784278473545
370,0.36890556364778,0.649707103812564,0.3030169946946,0
371,0.31678897519306,0.599812435036175,-0.246010788057354,0
372,0.418360852914596,0.680589793854478,0,0.0633394340378102
373,0.408565018713822,0.672748046872294,0,-0.00208472279876591
374,0.330993850977747,0.62229781116128,-0.115563978627161,0
375,0.341742130663432,0.630100515365109,0.0716022663242488,0
376,0.425854242148531,0.686576123581724,0,0.0793984038930051
377,0.42883415334025,0.687976500689682,0,0.129451663255988
378,0.408549385411698,0.67274619942066,0,-0.00303469587796709
379,0.353839885076352,0.638900774315519,0.163740345340389,0
380,0.330956806161668,0.62219046028032,-0.108273542434036,0
381,0.407041072070011,0.671553314354834,0,0.0185882792321263
382,0.429199831724282,0.688051310606741,0,0.144815184840608
383,0.428145225713441,0.687835560943524,0,0.100490904688504
384,0.363276161279631,0.643046253078219,0,-0.310022166536767
385,0.339230585379076,0.629507638036363,-0.0911073424792083,0
386,0.428930184561346,0.68799614660806,0,0.133486763336942
387,0.330362039521506,0.621663651319417,-0.15782739343996,0
388,0.336973469136989,0.626867852462995,-0.0600315644657382,0
389,0.330179434344897,0.620908860449219,-0.171095370228192,0
390,0.34865191184781,0.628082328436937,0,-0.37508239210651
391,0.330105977793143,0.620291161125348,-0.181012653854596,0
392,0.331028608341751,0.622398533314624,-0.12241922875987,0
393,0.336886031325692,0.626398194015628,-0.0207870990842607,0
394,0.336781318447983,0.625835745266807,0.0258034757784803,0
395,0.407380696190315,0.671587195154211,0,0.0399395635579501
396,0.400064063076392,0.666474464011251,0,0.0013365908928682
397,0.407206344198785,0.671569801852343,0,0.028982833942899
398,0.33921907791738,0.62940973539257,-0.0820784102139579,0
399,0.384487248380139,0.659043282459302,0,-0.182945779227788
400,0.440698772977052,0.69449132619626,0,0.206804106311693
401,0.368982224708385,0.647758486174445,0,-0.232001362761992
402,0.357949357651648,0.641664870005106,0.21198861072526,0
403,0.414520983437157,0.688503161309193,0,0.277084736969688
404,0.412719936670507,0.676054187437171,0,0.0456507647491327
405,0.385421513572322,0.663419693060116,0.56336363591908,0
406,0.351902977760822,0.637626389090029,0.120357313403162,0
407,0.43937774476302,0.694189141217883,0,0.159826403559837
408,0.405345330953601,0.671173089513059,0,-0.0300707998633266
409,0.440452185412998,0.694434919333091,0,0.198034120065441
410,0.368385809037076,0.649252957375911,0.324852379167419,0
411,0.408614672001825,0.672753914605631,0,0.000931990965934912
412,0.350781287376368,0.636447590956154,0.127012200288767,0
413,0.439710533716106,0.694265266634073,0,0.17166061664024
414,0.428830755840358,0.68797580563442,0,0.129308898168489
415,0.439360794178367,0.694185263774538,0,0.159223602386183
416,0.39747665551886,0.667269332051059,0,-0.104667110051896
417,0.353882059359377,0.638848212542636,0.173780516182423,0
418,0.336816501218256,0.626024723982253,0.0101958207748741,0
419,0.320560378458431,0.608010491147477,-0.195152931010644,0
420,0.394671552297799,0.665922323761659,0,-0.133852948622647
421,0.439712000623102,0.694265602188798,0,0.171712779393098
422,0.351874422377097,0.637669650822291,0.11271240610061,0
423,0.439215531856958,0.694152035043321,0,0.154057596089479
424,0.438778960424182,0.694052169402623,0,0.138529489573576
425,0.351782209087352,0.637809355008737,0.0880226475605618,0
426,0.406989083715627,0.671548128012347,0,0.0153167884973597
427,0.351765678484308,0.637834399061023,0.083596039425359,0
428,0.428848270572489,0.691780525794837,0,0.238184228119822
429,0.386383991640859,0.66042446581116,0,-0.163190595550718
430,0.363288979616639,0.643028733739545,0,-0.307056005732749
431,0.423106586493524,0.684393139391501,0,0.0744979339343239
432,0.319275468394555,0.605217428708794,-0.212537579438263,0
433,0.348650966449439,0.628091903296472,0,-0.3765509591429
434,0.372967469605002,0.652923380959201,0.40433558260542,0
435,0.330988387989006,0.622281980156673,-0.114487830152154,0
436,0.339245390337059,0.629633594964668,-0.102748073733422,0
437,0.429049066837611,0.688020467359889,0,0.13848154994284
438,0.338413424253062,0.62778374865894,0.0351372227021255,0
439,0.333701447778162,0.624998001995118,-0.0995454391876289,0
440,0.394004639959034,0.662654656398686,0,-0.064610514191975
441,0.40864999812262,0.672758089238671,0,0.0030777741223818
442,0.363299406136151,0.643014483394403,0,-0.304643588489615
443,0.405109638111597,0.671153539560991,0,-0.0450972209131012
444,0.385762848636107,0.663449430490744,0.60672640124578,0
445,0.330242652807821,0.621311967741413,-0.16114497944318,0
446,0.341739139172983,0.62994647344616,0.0870387641455743,0
447,0.338420351194175,0.62782902117912,0.0312197462906893,0
448,0.368290208479311,0.649269509283841,0.311794463214206,0
449,0.320115793644883,0.607044078650259,-0.201193334180808,0
450,0.336969972277694,0.626849069633427,-0.0584556789085698,0
451,0.329834133261181,0.621474576782936,-0.126079410334957,0
452,0.353893140866804,0.638834401669402,0.176418972500794,0
453,0.336890057020513,0.626419817402023,-0.022586843780767,0
454,0.34864882419346,0.628113599758732,0,-0.379879029220397
455,0.329989386761659,0.620333799562344,-0.176578092167367,0
456,0.350826117624249,0.636329847392193,0.144632800749147,0
457,0.329829313568661,0.621461757814514,-0.125245220676517,0
458,0.427749072482176,0.68775451652945,0,0.083824510980393
459,0.348646296236338,0.628139202547017,0,-0.383806882864401
460,0.422884043403872,0.684352121570089,0,0.0643378815676652
461,0.365740918412353,0.647880161185801,0.24037479073974,0
462,0.424949609208852,0.69088870767365,0,0.248411727409665
463,0.43578322739211,0.693366895983096,0,0.220368288379598
464,0.400013941575564,0.666473748629144,0,-0.00230083875993719
465,0.329824953158554,0.621450160402593,-0.124490722827734,0
466,0.365891295454447,0.647839396631562,0.262668491615056,0
467,0.440687448639571,0.694488735755995,0,0.206401328175395
468,0.330495401500203,0.622056502553783,-0.154095448711751,0
469,0.33091118366175,0.622058252428421,-0.0993172730269956,0
470,0.336897670939048,0.626460714367586,-0.0259925726751584,0
471,0.412961754773023,0.676086675456443,0,0.0591929207949598
472,0.363822129233442,0.644329759733,0,-0.278971003608494
473,0.336809647817782,0.625987912019804,0.0132396713351768,0
474,0.387058879202444,0.658891554328045,0,-0.115086402742306
475,0.336973012705726,0.626865400814273,-0.0598258390500157,0
476,0.429086619525495,0.688028149830575,0,0.14005920680813
477,0.385633394456329,0.663438152321288,0.590248956379467,0
478,0.369201153901896,0.647567854546454,0,-0.195802399270006
479,0.40718326383101,0.671567499361845,0,0.0275317288920789
480,0.320313651944158,0.607474171463309,-0.198509185627257,0
481,0.421252695731038,0.690043039346894,0,0.258320345737208
482,0.397543536883155,0.667267591273238,0,-0.0998160325317426
483,0.330930657520783,0.622114685045564,-0.103137258628581,0
